NAME,Experimental RT,SMILES,MaxAbsEStateIndex,MaxEStateIndex,MinAbsEStateIndex,MinEStateIndex,qed,SPS,MolWt,HeavyAtomMolWt,ExactMolWt,NumValenceElectrons,NumRadicalElectrons,MaxPartialCharge,MinPartialCharge,MaxAbsPartialCharge,MinAbsPartialCharge,FpDensityMorgan1,FpDensityMorgan2,FpDensityMorgan3,BCUT2D_MWHI,BCUT2D_MWLOW,BCUT2D_CHGHI,BCUT2D_CHGLO,BCUT2D_LOGPHI,BCUT2D_LOGPLOW,BCUT2D_MRHI,BCUT2D_MRLOW,AvgIpc,BalabanJ,BertzCT,Chi0,Chi0n,Chi0v,Chi1,Chi1n,Chi1v,Chi2n,Chi2v,Chi3n,Chi3v,Chi4n,Chi4v,HallKierAlpha,Ipc,Kappa1,Kappa2,Kappa3,LabuteASA,PEOE_VSA1,PEOE_VSA10,PEOE_VSA11,PEOE_VSA12,PEOE_VSA13,PEOE_VSA14,PEOE_VSA2,PEOE_VSA3,PEOE_VSA4,PEOE_VSA5,PEOE_VSA6,PEOE_VSA7,PEOE_VSA8,PEOE_VSA9,SMR_VSA1,SMR_VSA10,SMR_VSA2,SMR_VSA3,SMR_VSA4,SMR_VSA5,SMR_VSA6,SMR_VSA7,SMR_VSA8,SMR_VSA9,SlogP_VSA1,SlogP_VSA10,SlogP_VSA11,SlogP_VSA12,SlogP_VSA2,SlogP_VSA3,SlogP_VSA4,SlogP_VSA5,SlogP_VSA6,SlogP_VSA7,SlogP_VSA8,SlogP_VSA9,TPSA,EState_VSA1,EState_VSA10,EState_VSA11,EState_VSA2,EState_VSA3,EState_VSA4,EState_VSA5,EState_VSA6,EState_VSA7,EState_VSA8,EState_VSA9,VSA_EState1,VSA_EState10,VSA_EState2,VSA_EState3,VSA_EState4,VSA_EState5,VSA_EState6,VSA_EState7,VSA_EState8,VSA_EState9,FractionCSP3,HeavyAtomCount,NHOHCount,NOCount,NumAliphaticCarbocycles,NumAliphaticHeterocycles,NumAliphaticRings,NumAromaticCarbocycles,NumAromaticHeterocycles,NumAromaticRings,NumHAcceptors,NumHDonors,NumHeteroatoms,NumRotatableBonds,NumSaturatedCarbocycles,NumSaturatedHeterocycles,NumSaturatedRings,RingCount,MolLogP,MolMR,fr_Al_COO,fr_Al_OH,fr_Al_OH_noTert,fr_ArN,fr_Ar_COO,fr_Ar_N,fr_Ar_NH,fr_Ar_OH,fr_COO,fr_COO2,fr_C_O,fr_C_O_noCOO,fr_C_S,fr_HOCCN,fr_Imine,fr_NH0,fr_NH1,fr_NH2,fr_N_O,fr_Ndealkylation1,fr_Ndealkylation2,fr_Nhpyrrole,fr_SH,fr_aldehyde,fr_alkyl_carbamate,fr_alkyl_halide,fr_allylic_oxid,fr_amide,fr_amidine,fr_aniline,fr_aryl_methyl,fr_azide,fr_azo,fr_barbitur,fr_benzene,fr_benzodiazepine,fr_bicyclic,fr_diazo,fr_dihydropyridine,fr_epoxide,fr_ester,fr_ether,fr_furan,fr_guanido,fr_halogen,fr_hdrzine,fr_hdrzone,fr_imidazole,fr_imide,fr_isocyan,fr_isothiocyan,fr_ketone,fr_ketone_Topliss,fr_lactam,fr_lactone,fr_methoxy,fr_morpholine,fr_nitrile,fr_nitro,fr_nitro_arom,fr_nitro_arom_nonortho,fr_nitroso,fr_oxazole,fr_oxime,fr_para_hydroxylation,fr_phenol,fr_phenol_noOrthoHbond,fr_phos_acid,fr_phos_ester,fr_piperdine,fr_piperzine,fr_priamide,fr_prisulfonamd,fr_pyridine,fr_quatN,fr_sulfide,fr_sulfonamd,fr_sulfone,fr_term_acetylene,fr_tetrazole,fr_thiazole,fr_thiocyan,fr_thiophene,fr_unbrch_alkane,fr_urea
L-Carnitine,7.6,C[N+](C)(C)C[C@H](O)CC([O-])=O,10.01751134,10.01751134,0.282222222,-1.202824074,0.494486133,14.54545455,161.201,146.081,161.1051933,66,0,0.108045732,-0.550063811,0.550063811,0.108045732,1.545454545,2,2.272727273,16.36857198,10.21439382,2.143201372,-2.262511758,1.972155897,-2.428755258,5.642884389,-0.873100515,1.534524367,3.694259125,139.1113374,9.068914101,7.202487603,7.202487603,4.81034907,3.494365704,3.494365704,3.70285439,3.70285439,1.160762987,1.160762987,0.889183761,0.889183761,-0.61,108.9512301,10.39,3.686619873,7.285016628,66.64869848,19.49062283,12.64872279,0,0,0,0,0,0,0,0,0,0,12.39012691,21.14301595,19.49062283,5.969305288,0,0,0,12.52478801,27.68777235,0,0,0,5.106527395,0,0,0,49.35060228,4.794537184,0,6.420821623,0,0,0,0,60.36,12.07327168,9.901064579,0,6.420821623,11.02778726,0,0,0,21.14301595,0,5.106527395,0.550046296,0,10.01751134,19.13626134,0,-1.202824074,0,-1.087777778,0.424583333,5.662199546,0.857142857,11,1,4,0,0,0,0,0,0,3,1,4,4,0,0,0,0,-1.8065,38.5302,1,1,1,0,0,0,0,0,1,1,1,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
L-CARNITINE ,7.619,C[N+](C)(C)C[C@H](O)CC([O-])=O,10.01751134,10.01751134,0.282222222,-1.202824074,0.494486133,14.54545455,161.201,146.081,161.1051933,66,0,0.108045732,-0.550063811,0.550063811,0.108045732,1.545454545,2,2.272727273,16.36857198,10.21439382,2.143201372,-2.262511758,1.972155897,-2.428755258,5.642884389,-0.873100515,1.534524367,3.694259125,139.1113374,9.068914101,7.202487603,7.202487603,4.81034907,3.494365704,3.494365704,3.70285439,3.70285439,1.160762987,1.160762987,0.889183761,0.889183761,-0.61,108.9512301,10.39,3.686619873,7.285016628,66.64869848,19.49062283,12.64872279,0,0,0,0,0,0,0,0,0,0,12.39012691,21.14301595,19.49062283,5.969305288,0,0,0,12.52478801,27.68777235,0,0,0,5.106527395,0,0,0,49.35060228,4.794537184,0,6.420821623,0,0,0,0,60.36,12.07327168,9.901064579,0,6.420821623,11.02778726,0,0,0,21.14301595,0,5.106527395,0.550046296,0,10.01751134,19.13626134,0,-1.202824074,0,-1.087777778,0.424583333,5.662199546,0.857142857,11,1,4,0,0,0,0,0,0,3,1,4,4,0,0,0,0,-1.8065,38.5302,1,1,1,0,0,0,0,0,1,1,1,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
cGMP,7.63,NC1=NC(=O)c2ncn(C3OC4CO[P](O)(=O)OC4C3O)c2N1,11.74054763,11.74054763,0.023027933,-4.213773459,0.443875948,32.95652174,345.208,333.112,345.0474344,124,0,0.472236099,-0.385537773,0.472236099,0.385537773,1.52173913,2.304347826,3.086956522,31.20469628,10.12756053,2.522056765,-2.274475645,2.520537571,-2.386817294,7.470214409,-0.066417848,3.003242553,1.748089922,880.0972536,16.35300667,11.39573142,12.29015861,10.85497383,6.571774794,8.067219909,5.16628647,6.572415415,3.705227419,4.690432927,2.711483011,3.675738669,-1.82,222417.1402,14.75216246,4.836035767,2.272118189,126.9843184,25.45444795,23.95907638,11.74460189,5.948339281,0,13.38196402,18.40913116,9.549026806,4.983978521,0,0,0,0,12.93420204,28.34934456,24.93491434,0,19.51903521,0,24.53980033,12.34054944,16.68112415,0,0,11.29293437,5.948339281,0,7.822697123,54.43775534,18.34940556,0,6.227901171,11.12185726,0,11.16387794,0,174.81,37.92176435,19.35952447,0,23.71909918,0,0,10.89441972,0,0,19.47568272,14.99427759,27.95922407,0,31.21117891,10.36094482,5.117064931,-0.117041009,0,-2.802566925,-0.209475781,-4.213773459,0.5,23,5,12,0,2,2,0,2,2,10,4,13,1,0,2,2,4,-1.5241,73.1282,0,1,1,1,0,4,1,0,0,0,0,0,0,0,0,3,1,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,2,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Creatine,7.63,CN(CC(O)=O)C(N)=N,9.920277778,9.920277778,0.226851852,-0.99287037,0.327362746,8.555555556,131.135,122.063,131.0694765,52,0,0.322692925,-0.479925043,0.479925043,0.322692925,1.888888889,2.333333333,2.444444444,16.36681703,10.57478543,2.025583904,-2.115774868,1.763307314,-2.360950989,5.794696118,-0.136689032,1.63437415,3.632432152,133.7744375,7.439157589,5.087132532,5.087132532,4.03658126,2.307007627,2.307007627,1.635041284,1.635041284,0.783678103,0.783678103,0.288062618,0.288062618,-1.26,60.47184355,7.74,2.907105656,3.33347181,52.57490859,15.7401046,6.544756406,5.959554569,0,0,5.969305288,10.20382079,0,0,0,0,0,7.047671983,0,9.901064579,11.92885986,5.409283606,4.899909731,5.733667477,0,13.59242839,0,0,0,5.733667477,0,0,0,35.52772537,4.794537184,5.409283606,0,0,0,0,0,90.41,5.969305288,4.794537184,0,12.50431097,0,4.899909731,7.047671983,0,0,0,16.24947848,0,0,11.04759259,14.87291667,4.930138889,-1.231388889,0,0,-0.226851852,1.440925926,0.5,9,4,5,0,0,0,0,0,0,2,3,5,2,0,0,0,0,-1.10373,32.1799,1,0,0,0,0,0,0,0,1,1,1,0,0,0,0,1,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
dTMP,7.672,CC1=CN(C2CC(O)C(CO[P](O)(O)=O)O2)C(=O)NC1=O,11.69974111,11.69974111,0.02834908,-4.667433599,0.494189284,26.19047619,322.21,307.09,322.0566021,118,0,0.469170671,-0.39014749,0.469170671,0.39014749,1.523809524,2.19047619,2.80952381,31.20446177,10.16806801,2.365594018,-2.161255953,2.375297495,-2.331346186,7.458296162,-0.045099187,2.715744368,2.140955852,676.370648,15.78409257,11.00092407,11.89535126,9.670522415,6.028433124,7.558729867,4.697236474,5.936589265,3.067260048,3.552680609,2.006477922,2.347593676,-1.29,37537.01865,16.08696072,5.83604223,3.876661831,117.7469387,19.63021355,12.33186756,0,0,5.559266895,13.51244052,18.86936251,9.359585469,0,0,0,6.9237372,18.18111669,12.71084835,28.719009,7.822697123,0,9.551078169,0,31.78039277,6.606881965,32.59837972,0,0,11.24901029,0,0,7.822697123,43.25924351,13.8256584,6.9237372,18.21217429,15.78591794,0,0,0,151.08,44.11442333,19.26065005,0,6.420821623,5.563451492,4.567099648,13.12058077,0,0,9.507725683,14.52368616,21.36191662,0,42.31678093,9.78703373,-0.918387109,0,0,-1.567969301,0.993614279,-4.667433599,0.6,21,4,10,0,1,1,0,1,1,7,4,11,4,0,1,1,2,-1.39728,68.5896,0,1,1,0,0,2,1,0,0,0,0,0,0,0,0,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
dTMP,7.69,CC1=CN(C2CC(O)C(CO[P](O)(O)=O)O2)C(=O)NC1=O,11.69974111,11.69974111,0.02834908,-4.667433599,0.494189284,26.19047619,322.21,307.09,322.0566021,118,0,0.469170671,-0.39014749,0.469170671,0.39014749,1.523809524,2.19047619,2.80952381,31.20446177,10.16806801,2.365594018,-2.161255953,2.375297495,-2.331346186,7.458296162,-0.045099187,2.715744368,2.140955852,676.370648,15.78409257,11.00092407,11.89535126,9.670522415,6.028433124,7.558729867,4.697236474,5.936589265,3.067260048,3.552680609,2.006477922,2.347593676,-1.29,37537.01865,16.08696072,5.83604223,3.876661831,117.7469387,19.63021355,12.33186756,0,0,5.559266895,13.51244052,18.86936251,9.359585469,0,0,0,6.9237372,18.18111669,12.71084835,28.719009,7.822697123,0,9.551078169,0,31.78039277,6.606881965,32.59837972,0,0,11.24901029,0,0,7.822697123,43.25924351,13.8256584,6.9237372,18.21217429,15.78591794,0,0,0,151.08,44.11442333,19.26065005,0,6.420821623,5.563451492,4.567099648,13.12058077,0,0,9.507725683,14.52368616,21.36191662,0,42.31678093,9.78703373,-0.918387109,0,0,-1.567969301,0.993614279,-4.667433599,0.6,21,4,10,0,1,1,0,1,1,7,4,11,4,0,1,1,2,-1.39728,68.5896,0,1,1,0,0,2,1,0,0,0,0,0,0,0,0,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
L-Threonine,7.71,C[C@@H](O)[C@H](N)C(O)=O,9.855740741,9.855740741,0.979166667,-1.180555556,0.425095603,17.375,119.12,110.048,119.0582431,48,0,0.322663668,-0.480013202,0.480013202,0.322663668,1.75,2.125,2.125,16.37146681,10.19470849,2.156690679,-2.064945541,1.853649012,-2.393450023,5.732181146,-0.140378459,1.640336065,3.637682548,91.28421252,6.732050808,4.534726289,4.534726289,3.553418013,2.218621903,2.218621903,1.604624513,1.604624513,0.804872614,0.804872614,0.206339345,0.206339345,-0.61,39.36806555,7.39,2.637269225,1.902080656,46.92395767,15.94672227,6.041840829,0,0,0,5.969305288,4.794537184,0,0,0,0,6.9237372,0,6.103966388,15.00759197,5.969305288,0,0,5.733667477,19.06954442,0,0,0,0,5.733667477,0,0,0,28.32816729,4.794537184,0,6.9237372,0,0,0,0,83.55,18.1151125,4.794537184,0,0,0,0,6.9237372,0,0,0,15.94672227,0,0,9.855740741,16.55287037,4.909722222,-1.180555556,-1.157407407,-0.979166667,1.33212963,0,0.75,8,4,4,0,0,0,0,0,0,3,3,4,2,0,0,0,0,-1.2209,27.292,1,1,1,0,0,0,0,0,1,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
β-Alanine,7.723,NCCC(O)=O,9.519305556,9.519305556,0.069444444,-0.835648148,0.475391945,8.166666667,89.094,82.038,89.04767846,36,0,0.304125216,-0.481195255,0.481195255,0.304125216,1.833333333,2.333333333,2.333333333,16.36518016,10.45280754,1.872247142,-1.801777787,1.671878707,-2.051085589,5.66278532,-0.136259751,1.348587896,2.83125711,52.7548875,4.991563832,3.347025718,3.347025718,2.77005561,1.689532624,1.689532624,0.932413678,0.932413678,0.358203039,0.358203039,0.123475288,0.123475288,-0.57,14.83446686,5.43,2.655733634,3.43,35.76478181,10.84019487,0,0,0,0,5.969305288,4.794537184,0,0,0,0,0,6.544756406,6.420821623,9.901064579,5.969305288,0,0,5.733667477,6.420821623,6.544756406,0,0,0,5.733667477,0,0,0,17.62058909,4.794537184,0,6.420821623,0,0,0,0,63.32,5.969305288,4.794537184,0,12.96557803,0,0,0,0,0,0,10.84019487,0,0,9.519305556,7.833472222,4.848611111,-0.835648148,0,0.069444444,0.231481481,0,0.666666667,6,3,3,0,0,0,0,0,0,2,2,3,2,0,0,0,0,-0.5802,21.3072,1,0,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Nα-Acetyl-L-arginine,7.74,CC(=O)N[C@@H](CCCNC(N)=N)C(O)=O,10.66097254,10.66097254,0.151479539,-1.062013889,0.21716072,11.53333333,216.241,200.113,216.1222404,86,0,0.32569543,-0.479717475,0.479717475,0.32569543,1.533333333,2.133333333,2.533333333,16.36823137,10.13502652,2.166210342,-2.12464001,1.962873222,-2.400225515,5.815178275,-0.141281531,2.084643647,3.81234017,254.2713368,11.84493498,8.539731058,8.539731058,6.93042811,4.509682173,4.509682173,3.074027666,3.074027666,1.660616098,1.660616098,1.03198537,1.03198537,-1.79,1213.262603,13.21,6.632365645,7.293928687,87.53608984,21.47377208,6.041840829,5.959554569,5.907179729,0,5.969305288,10.20382079,4.794537184,0,0,0,12.84164325,13.46849361,0,14.69560176,17.83603959,5.409283606,10.63357721,5.733667477,25.80722127,6.544756406,0,0,0,16.36724469,0,0,0,35.52916422,9.589074368,5.409283606,19.76538045,0,0,0,0,128.3,12.01114612,9.589074368,0,11.8667343,19.38639965,0,6.9237372,0,0,10.63357721,16.24947848,0,0,21.316318,20.45168916,5.035979125,-1.586709079,-0.878464664,0.811527778,1.682993014,0,0.625,15,6,7,0,0,0,0,0,0,3,5,7,6,0,0,0,0,-1.16103,54.3913,1,0,0,0,0,0,0,0,1,1,2,1,0,0,0,0,3,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
Guanidinoacetic acid,7.75,NC(=N)NCC(O)=O,9.689027778,9.689027778,0.296296296,-1.027592593,0.262533849,8,117.108,110.052,117.0538265,46,0,0.322475661,-0.479930361,0.479930361,0.322475661,1.875,2.375,2.5,16.36643064,10.64800738,1.923219795,-1.948363053,1.552974997,-2.338351347,5.794719823,-0.135198342,1.613568158,3.181845867,97.09616281,6.568914101,4.139918936,4.139918936,3.625897658,1.923512859,1.923512859,1.160967068,1.160967068,0.430064493,0.430064493,0.170838073,0.170838073,-1.26,40.33920395,6.74,2.838891423,4.74,45.99999499,16.15698348,6.544756406,5.959554569,0,0,5.969305288,10.20382079,0,0,0,0,0,0,0,9.901064579,11.92885986,5.409283606,5.316788604,5.733667477,0,6.544756406,0,0,0,11.05045608,0,0,0,23.58014366,4.794537184,5.409283606,0,0,0,0,0,99.2,5.969305288,4.794537184,0,12.50431097,0,0,0,0,0,5.316788604,16.24947848,0,0,9.689027778,16.54509259,4.749583333,-1.354074074,0,0,-0.296296296,0,0.333333333,8,5,5,0,0,0,0,0,0,2,4,5,2,0,0,0,0,-1.44593,27.5526,1,0,0,0,0,0,0,0,1,1,1,0,0,0,0,0,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
DL-Homoserine,7.753,NC(CCO)C(O)=O,9.853101852,9.853101852,0.12037037,-1.070324074,0.434538525,13.25,119.12,110.048,119.0582431,48,0,0.320058802,-0.480085348,0.480085348,0.320058802,1.75,2.25,2.375,16.3678702,10.22931691,2.078925339,-1.995685519,1.831764895,-2.30242238,5.724383415,-0.138407593,1.670925436,3.318087197,83.35260811,6.568914101,4.371589582,4.371589582,3.680739213,2.274215467,2.274215467,1.457012673,1.457012673,0.757301086,0.757301086,0.262560609,0.262560609,-0.61,45.11498676,7.39,3.399300137,2.543994039,46.92395767,15.94672227,6.041840829,0,0,0,5.969305288,4.794537184,0,0,0,0,6.420821623,6.606881965,0,15.00759197,5.969305288,0,0,5.733667477,12.46266245,6.606881965,0,0,0,5.733667477,0,0,0,28.83108287,4.794537184,0,6.420821623,0,0,0,0,83.55,12.01114612,4.794537184,0,13.02770359,0,0,0,0,0,0,15.94672227,0,0,9.853101852,16.21921296,4.967453704,-1.070324074,-0.916666667,0.12037037,-0.173148148,0,0.75,8,4,4,0,0,0,0,0,0,3,3,4,3,0,0,0,0,-1.2193,27.314,1,1,1,0,0,0,0,0,1,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
GLYCINE,7.79,NCC(O)=O,9.243055556,9.243055556,0.277777778,-0.967592593,0.421170888,7.4,75.067,70.027,75.0320284,30,0,0.316755978,-0.48029713,0.48029713,0.316755978,2,2.2,2.2,16.36605925,10.71749999,1.805032142,-1.72611454,1.433902476,-2.104229346,5.680936539,-0.134839198,1.378783493,2.847378923,42.91260938,4.28445705,2.639918936,2.639918936,2.27005561,1.189532624,1.189532624,0.597862688,0.597862688,0.174620426,0.174620426,0,0,-0.57,9.651484454,4.43,1.72154519,3.43,29.39983969,10.84019487,0,0,0,0,5.969305288,4.794537184,0,0,0,0,0,0,6.544756406,9.901064579,5.969305288,0,0,5.733667477,0,6.544756406,0,0,0,5.733667477,0,0,0,17.62058909,4.794537184,0,0,0,0,0,0,63.32,5.969305288,4.794537184,0,6.544756406,0,0,0,0,0,5.733667477,5.106527395,0,0,9.243055556,7.597222222,4.571759259,-0.967592593,0,0,-0.277777778,0,0.5,5,3,3,0,0,0,0,0,0,2,2,3,1,0,0,0,0,-0.9703,16.6902,1,0,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4-Trimethylammoniobutanoic acid,7.809,C[N+](C)(C)CCCC(O)=O,10.07820578,10.07820578,0.287222222,-0.700509259,0.588237921,11.5,146.21,130.082,146.1175552,60,0,0.303068719,-0.481227592,0.481227592,0.303068719,1.4,1.9,2.2,16.36514472,10.27048738,2.065387061,-2.225937251,1.959344539,-2.349392664,5.660356544,-0.870040384,1.592909786,3.290617578,115.2647394,8.198670613,6.923995825,6.923995825,4.416502219,3.439152886,3.439152886,3.511222816,3.511222816,1.219576443,1.219576443,0.704624316,0.704624316,-0.57,81.23839911,9.43,3.562154412,7.43,61.85446472,9.589558253,0,0,0,0,5.969305288,4.794537184,0,0,0,0,0,6.420821623,34.10859398,14.38409544,5.969305288,0,0,0,12.84164325,27.68777235,0,0,0,0,0,0,0,43.24663589,4.794537184,0,12.84164325,0,0,0,0,37.3,5.969305288,4.794537184,0,6.420821623,0,17.44860889,0,0,0,21.14301595,5.106527395,0.840555556,0,10.07820578,8.303370181,0,-0.700509259,0,1.049953704,0.922916667,6.172174036,0.857142857,10,1,3,0,0,0,0,0,0,1,1,3,4,0,0,0,0,0.5574,39.7692,1,0,0,0,0,0,0,0,1,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
Glutarylcarnitine,7.87,C[N+](C)(C)CC(OC(=O)CCCC([O-])=O)C(O)=O,11.31940949,11.31940949,0.081230867,-1.246349285,0.425908265,12.83333333,261.274,242.122,261.1212373,104,0,0.350557416,-0.550171627,0.550171627,0.350557416,1.222222222,1.777777778,2.166666667,16.5606482,10.21542113,2.278966935,-2.2651124,2.043647149,-2.458393114,5.778803552,-0.871941099,2.130399866,4.207088844,319.9853522,14.34493498,10.84144604,10.84144604,8.114879522,5.541828543,5.541828543,5.015199337,5.015199337,2.024489261,2.024489261,1.257895311,1.257895311,-1.63,3653.635771,16.37,6.949896859,8.513731425,105.5450564,24.22748579,6.544756406,0,6.103966388,0,11.93861058,4.794537184,4.794537184,0,0,0,12.84164325,12.39012691,21.14301595,33.81656015,17.90791586,0,0,0,25.36643126,27.68777235,0,0,0,5.106527395,0,0,0,61.28921286,19.12047451,0,19.26246487,0,0,0,0,103.73,24.01188225,19.49013895,0,25.80722127,4.483030858,0,0,21.14301595,0,0,9.843390349,5.138927837,0,32.36181199,19.04680144,0,-3.169125908,0,-1.518474348,0.140435957,5.332956375,0.727272727,18,1,7,0,0,0,0,0,0,5,1,7,8,0,0,0,0,-1.3908,59.2732,2,0,0,0,0,0,0,0,2,2,3,2,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
cis-Aconitic acid,7.87,OC(=O)C\C(=C/C(O)=O)C(O)=O,10.17550926,10.17550926,0.357592593,-1.541851852,0.49766848,10.83333333,174.108,168.06,174.0164379,66,0,0.331922523,-0.480982861,0.480982861,0.331922523,1.083333333,1.583333333,1.833333333,16.37699363,10.16030899,2.124051043,-1.941286327,2.003684323,-2.082756294,5.975062123,-0.139527034,1.831371518,4.552105267,250.7639251,9.723614639,5.850842708,5.850842708,5.43042811,2.817649879,2.817649879,1.883481446,1.883481446,0.914083302,0.914083302,0.500352475,0.500352475,-1.85,249.0665265,10.15,4.117027384,4.044246402,66.74162612,15.31958218,0,0,0,0,17.90791586,4.794537184,9.589074368,0,0,0,0,6.076020107,11.99392615,29.70319374,17.90791586,0,0,0,6.420821623,0,11.64912464,0,0,0,0,0,0,33.22749805,14.38361155,0,6.420821623,11.64912464,0,0,0,111.9,29.90184202,14.38361155,0,0,6.076020107,0,0,0,0,0,15.31958218,0,0,30.13706633,24.5376559,-0.657407407,-4.404305556,0,-0.446342593,0,0,0.166666667,12,3,6,0,0,0,0,0,0,3,3,6,4,0,0,0,0,-0.4433,35.6074,3,0,0,0,0,0,0,0,3,3,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
